ID_ENCUESTA;ID_VEHICULO;TIPOVEHICULO;COMBUSTIBLE;MUNICIPIO_MATRICULA;PERTENECE_VEHICULO;PERSONA_DUENOVEHICULO;EXENTO_PICOYPLACA;RAZON_EXENTO;DONDE_GUARDAVEHICULO;VALOR_PARQUEO
23198383;2;Taxi;Solo gasolina;214;S;S;S;;Parqueadero privado;82000
23198865;1;Automovil;Solo gasolina;CALERA;;;N;vacio;Parqueadero privado;80000
23200014;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;90000
23200545;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
23200960;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;65000
23201422;1;Automovil;Solo gasolina;VILLETA;S;S;N;vacio;Parqueadero privado;100000
23208158;1;Automovil;Solo gasolina;175;;;N;vacio;Parqueadero privado;80000
23218310;1;Automovil;Solo gasolina;SOACHA;S;S;N;vacio;Parqueadero privado;60000
23218326;2;Moto;Solo gasolina;SOACHA;S;S;N;vacio;Parqueadero privado;0
23228018;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
23228870;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
23248147;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;70000
23248962;2;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
23248966;1;Automovil;Solo gasolina;ROSAL;S;S;N;vacio;Parqueadero privado;40000
23249052;1;Automovil;Solo gasolina;CHIA;S;S;N;vacio;Parqueadero privado;60000
23283270;1;Automovil;Solo gasolina;FACATATIVA;N;;N;vacio;Parqueadero privado;60000
23153173;1;Automovil;Solo gasolina;MANIZALES;S;;N;vacio;Parqueadero privado;45000
23154724;1;Automovil;GNV;CUNDINAMARCA;S;S;N;vacio;Parqueadero privado;50000
23157059;1;Automovil;GNV;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
23157060;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;35000
23157984;1;Automovil;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;60000
23158648;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;10000
23158845;1;Automovil;GNV y gasolina;MEDELLíN;S;S;N;vacio;Parqueadero privado;0
23159686;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
23160657;1;Automovil;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;80000
23160924;1;Automovil;Solo gasolina;CESAR;S;S;N;vacio;Parqueadero privado;0
23160924;2;Campero;GNV y gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;0
23162710;1;Taxi;Solo gasolina;BOYACÁ;S;S;N;vacio;Parqueadero privado;0
23163280;1;Automovil;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;10000
22793488;1;Automovil;Solo gasolina;CHIA;S;S;N;vacio;Parqueadero privado;85000
22807811;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22814774;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
22818837;1;Automovil;Solo gasolina;1001;S;S;N;vacio;Parqueadero privado;0
22832510;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
22832510;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;60000
22832510;3;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;60000
22832510;4;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;60000
22832512;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22832512;2;Automovil;Solo gasolina;UBATE;S;N;N;vacio;Parqueadero privado;0
22832515;1;Automovil;Solo gasolina;CALI;S;;N;vacio;Parqueadero privado;60000
22851175;1;Automovil;Solo gasolina;COMBITA;S;N;N;vacio;Parqueadero privado;90
22857009;1;Automovil;GNV y gasolina;ZIPAQUIRA;S;S;S;Transporte especial;Parqueadero privado;0
22857012;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;40000
22869228;1;Automovil;Solo gasolina;DUITAMA;S;;N;vacio;Parqueadero privado;0
22869231;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22874842;1;Automovil;Solo gasolina;754;S;N;N;vacio;Parqueadero privado;65000
22891030;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22893702;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22893726;1;Automovil;Solo gasolina;175;S;S;N;vacio;Parqueadero privado;50000
22893883;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22893885;1;Automovil;Diesel;CHIA;S;S;N;vacio;Parqueadero privado;0
22903489;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22905472;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;35000
22917540;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;100000
22918739;1;Automovil;Solo gasolina;MOSQUERA;S;S;N;vacio;Parqueadero privado;90000
22919616;1;Automovil;Solo gasolina;377;S;S;N;vacio;Parqueadero privado;40000
22922231;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22933657;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22933657;2;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;0
22933658;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22933659;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22933661;1;Automovil;Solo gasolina;1101;S;S;N;vacio;Parqueadero privado;0
22933662;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22933664;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22933818;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;90000
22935628;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22942339;1;Campero;Solo gasolina;899;S;N;S;;Parqueadero privado;70000
22942998;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;85000
22943005;1;Camion;Diesel;FUNZA;S;S;N;vacio;Parqueadero privado;90000
22943540;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;150000
22945252;1;Automovil;Solo gasolina;COTA;S;;N;vacio;Parqueadero privado;80000
22945254;1;Automovil;Solo gasolina;CHIA;S;S;N;vacio;Parqueadero privado;0
22946309;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22946485;1;Automovil;Solo gasolina;IBAGUE;S;S;N;vacio;Parqueadero privado;150000
22972060;1;Campero;Solo gasolina;SOACHA;S;S;N;vacio;Parqueadero privado;120000
22978960;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22979400;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22979412;1;Automovil;Solo gasolina;754;S;S;N;vacio;Parqueadero privado;70000
22981185;1;Automovil;Solo gasolina;SOACHA;S;S;N;vacio;Parqueadero privado;0
22982517;1;Automovil;Solo gasolina;]BOGOTA;S;N;N;vacio;Parqueadero privado;50000
22984933;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;40000
22984946;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22984947;2;Campero;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22993442;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
23016604;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
23019502;1;Campero;Solo gasolina;SOACHA;S;S;S;;Parqueadero privado;70000
23019513;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;70000
23020699;1;Automovil;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;0
23020705;1;Automovil;Solo gasolina;BOGOTA;N;;N;vacio;Parqueadero privado;0
23031208;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
23053389;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
23053503;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
23056846;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;100000
22116324;1;Taxi;GNV;BOGOTA;;;N;vacio;Parqueadero privado;0
22146131;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22146131;2;Campero;Solo gasolina;BOGOTA;S;;S;Fuerzas militares y policia;Parqueadero privado;120000
22146131;3;Taxi;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
22147105;1;Automovil;Solo gasolina;175;S;S;N;vacio;Parqueadero privado;0
22149720;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22150471;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22150716;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22150825;1;Moto;Solo gasolina;BTA;S;S;S;;Parqueadero privado;130000
22152118;1;Automovil;Solo gasolina;BOGOTA;N;;N;vacio;Parqueadero privado;80000
22168029;1;Automovil;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22179756;1;Automovil;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;60000
22180157;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22180157;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;70000
22181512;1;Campero;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;0
22181512;2;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22181831;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22181831;2;Camion;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22182510;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;0
22182749;1;Automovil;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;0
22184353;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;140000
22185570;1;Taxi;GNV y gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;150000
22594901;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22594902;1;Automovil;Solo gasolina;377;S;S;N;vacio;Parqueadero privado;90000
22594903;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22595264;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22611755;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22611755;2;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22612845;1;Automovil;Solo gasolina;ZIPAQUIRA;S;S;S;;Parqueadero privado;80000
22614317;2;Taxi;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;45000
22649843;1;Automovil;Solo gasolina;899;S;N;N;vacio;Parqueadero privado;50000
22651257;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22652009;1;Automovil;Solo gasolina;CHIA;S;N;N;vacio;Parqueadero privado;50000
22652010;1;Moto;Solo gasolina;FUSA;S;S;S;;Parqueadero privado;30000
22655829;1;Automovil;Solo gasolina;377;S;S;N;vacio;Parqueadero privado;70000
22656146;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;80000
22657603;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;50000
22657605;1;Automovil;Solo gasolina;473;S;S;N;vacio;Parqueadero privado;120000
22657615;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
22695336;1;Automovil;Solo gasolina;ZIPAQUIRA;S;S;N;vacio;Parqueadero privado;90000
22697677;2;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;35000
22698530;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;130000
22737583;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22737855;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;120000
22739305;1;Automovil;Solo gasolina;899;S;N;N;vacio;Parqueadero privado;50000
22742394;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22744090;1;Automovil;Solo gasolina;175;S;N;N;vacio;Parqueadero privado;0
22744092;1;Automovil;Solo gasolina;TABIO;S;S;N;vacio;Parqueadero privado;0
22755795;1;Camion;Diesel;214;N;;S;Empresa de servicios publicos;Parqueadero privado;120000
22758249;1;Moto;Solo gasolina;ZIPAQUIRA;S;S;S;;Parqueadero privado;30000
22763319;1;Automovil;Solo gasolina;ZIPAQUIRA;S;S;N;vacio;Parqueadero privado;60000
22763731;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22763742;1;Moto;Solo gasolina;BOGOTA;S;S;S;Fuerzas militares y policia;Parqueadero privado;0
22768073;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22769628;1;Campero;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;150000
22769628;2;Moto;Solo gasolina;NO ESTA MATRICULADA ES DE DEPORTE;S;;N;vacio;Parqueadero privado;0
22773217;1;Moto;Solo gasolina;ZIPAQUIRA;S;;S;;Parqueadero privado;50000
22773447;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22774749;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
22776718;1;Campero;Diesel;214;S;S;S;;Parqueadero privado;130000
22776736;1;Automovil;Solo gasolina;11 0 01;S;S;N;vacio;Parqueadero privado;50000
22781064;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22781682;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;200000
22782434;1;Automovil;Solo gasolina;CAISEDONIA VALLE;S;S;N;vacio;Parqueadero privado;60000
22239550;1;Automovil;Solo gasolina;754;S;N;N;vacio;Parqueadero privado;60000
22241288;1;Automovil;GNV y gasolina;BOGOTA;N;;N;vacio;Parqueadero privado;50000
21816260;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
21816366;1;Automovil;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;70000
21816366;2;Automovil;Solo gasolina;CHIA;;;N;vacio;Parqueadero privado;70000
21822345;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;40000
21827098;1;Automovil;Solo gasolina;286;;;S;Empresa de servicios publicos;Parqueadero privado;80000
21861287;2;Automovil;Diesel;MOSQUERA;S;S;N;vacio;Parqueadero privado;100000
21878367;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;0
21878370;3;Taxi;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;0
21878377;2;Taxi;Solo gasolina;BOGOTA;;;N;vacio;Parqueadero privado;0
21888964;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
21900829;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Parqueadero privado;45000
21902149;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;60000
21906139;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
21927795;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;30000
21927795;2;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;30000
21927801;1;Automovil;Solo gasolina;LA CALERA;S;S;N;vacio;Parqueadero privado;60000
21931010;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;80000
21931010;2;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;80000
21941367;1;Taxi;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
21966352;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;80000
21966608;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;90000
21966612;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;70000
22004299;1;Taxi;GNV;BOGOTA;S;N;N;vacio;Parqueadero privado;120000
22363489;2;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;40000
22363819;1;Campero;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;150000
22364063;1;Campero;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;70000
22394167;1;Moto;Solo gasolina;MEDELLíN;S;S;S;;Parqueadero privado;30000
22432415;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;55000
22432419;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;60000
22437414;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22437445;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
22445962;2;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22448564;1;Automovil;GNV y gasolina;CUNDINAMARCA;S;S;N;vacio;Parqueadero privado;100000
22465706;1;Campero;Diesel;CHOCONTA;S;S;N;vacio;Parqueadero privado;80000
22465711;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22488511;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;120000
22496976;1;Automovil;Solo gasolina;1;S;S;N;vacio;Parqueadero privado;70000
22501272;1;Campero;Solo gasolina;COTA;S;S;N;vacio;Parqueadero privado;100000
22501274;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22501275;1;Campero;Solo gasolina;FUNZA;S;S;N;vacio;Parqueadero privado;150000
22502913;1;Moto;Solo gasolina;BOGOTA;S;;S;;Parqueadero privado;50000
22502915;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;40000
22512215;1;Automovil;Solo gasolina;899;S;S;N;vacio;Parqueadero privado;80000
22515408;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;0
22536420;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22539301;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22539542;1;Automovil;Solo gasolina;899;S;S;S;;Parqueadero privado;70000
22540052;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22540478;1;Campero;Diesel;899;S;S;S;Transporte especial;Parqueadero privado;80000
22551360;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;60000
22576354;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;65000
22577600;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22579549;1;Automovil;Solo gasolina;BELLO;N;;N;vacio;Parqueadero privado;70000
22113922;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;150000
22114135;2;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22114135;3;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;70000
22114217;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
22115116;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;8000
22115116;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;80000
22115568;1;Campero;GNV y gasolina;VILLETA;S;S;N;vacio;Parqueadero privado;100000
22115570;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;90000
22116013;1;Camion;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
21665438;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;0
21665439;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;90000
21707400;1;Campero;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;0
21707400;2;Otro;Diesel;BOGOTA;S;;N;vacio;Parqueadero privado;
21707458;1;Automovil;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
21707458;2;Automovil;GNV y gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;50000
21715948;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;90000
21716958;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
21724204;1;Moto;Solo gasolina;BOGOTA;S;S;S;Transporte especial;Parqueadero privado;35000
21739662;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;62000
21752569;1;Moto;Solo gasolina;CALDAS;S;S;S;;Parqueadero privado;80000
21752576;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
21753697;1;Automovil;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
21769436;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
21769440;1;Automovil;Solo gasolina;214;S;S;N;vacio;Parqueadero privado;140000
21769440;2;Automovil;Solo gasolina;473;S;S;N;vacio;Parqueadero privado;140000
21769725;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
21802944;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;70000
22043417;1;Automovil;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;75000
22048255;1;Camion;GNV;473;S;S;S;Empresa de servicios publicos;Parqueadero privado;150000
22048374;1;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;30000
22049761;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
22078369;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22078474;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;70000
22079494;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22081499;1;Campero;GNV y gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
22082872;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;30000
22082978;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;90000
22099104;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22113918;1;Automovil;Solo gasolina;BOGOTA;N;;S;Transporte especial;Parqueadero privado;0
22243101;2;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;30000
22254488;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;100000
22254488;2;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Parqueadero privado;100000
22260694;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;120000
22262110;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;130000
22262110;2;Moto;Solo gasolina;EL ROSAL;S;S;S;;Parqueadero privado;0
22262778;1;Automovil;Diesel;CHIA;S;S;N;vacio;Parqueadero privado;0
22297384;1;Automovil;Solo gasolina;MOSQUERA;S;S;N;vacio;Parqueadero privado;70000
22297648;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Parqueadero privado;30000
22297741;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;20000
22298751;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;220000
22317301;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;0
22328186;1;Campero;Diesel;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
22328650;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
22330129;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22330203;1;Moto;Solo gasolina;BOGOTA;S;;S;;Parqueadero privado;35000
22330968;1;Automovil;GNV;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22337930;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;90000
22337930;2;Camion;Solo gasolina;473;S;S;S;Transporte especial;Parqueadero privado;90000
22186796;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22187646;1;Automovil;Solo gasolina;GIRóN SANTANDER;S;S;N;vacio;Parqueadero privado;95000
22188575;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22189525;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;160000
22190023;1;Moto;Solo gasolina;BOGOTA;S;;S;;Parqueadero privado;90000
22213511;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;60000
22215643;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22216960;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
22218003;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
22219266;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;60000
22219270;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;100000
22228532;1;Moto;Solo gasolina;IBAGUé;S;N;S;Fuerzas militares y policia;Parqueadero privado;0
22229379;1;Moto;Solo gasolina;BOGOTA;S;;S;;Parqueadero privado;100000
22229383;1;Automovil;Solo gasolina;CALI;S;S;N;vacio;Parqueadero privado;65000
22233322;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;0
20229119;1;Automovil;Solo gasolina;SEBOLLLA;S;S;N;vacio;Parqueadero privado;20000
20237846;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Parqueadero privado;70000
20242643;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;50000
20269204;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Parqueadero privado;80000
20269205;1;Campero;Solo gasolina;MOSQUERA;S;S;N;vacio;Parqueadero privado;100000
