"Latitud";"Longitud";"Numero_Intersecciones";"LTS";"ID_Nodo"
4.7041255;-74.1271401;4;1;29756
4.7041259;-74.0364348;3;4;29757
4.7041289;-74.0703446;2;2;29758
4.7041317;-74.0249591;2;4;29759
4.7041365;-74.1218907;3;1;29760
4.7041378;-74.0515091;3;2;29761
4.7041386;-74.0220753;2;2;29762
4.7041403;-74.0368182;2;4;29763
4.7041405;-74.0251533;2;4;29764
4.7041437;-74.0365477;2;4;29765
4.704145;-74.1088497;2;2;29766
4.7041452;-74.06197;2;2;29767
4.7041461;-74.1045923;2;1;29768
4.704147;-74.0399786;2;1;29769
4.7041497;-74.0366971;2;4;29770
4.7041584;-74.1229459;3;2;29771
4.7041594;-74.0392875;2;3;29772
4.7041595;-74.0443581;2;3;29773
4.7041608;-74.1168011;3;4;29774
4.7041616;-74.1318813;4;4;29775
4.7041623;-74.0246067;2;4;29776
4.7041638;-74.1035539;2;2;29777
4.7041647;-74.0350612;3;3;29778
4.7041659;-74.0265199;2;2;29779
4.7041673;-74.0418104;3;3;29780
4.7041708;-74.0999761;2;3;29781
4.7041727;-74.0408618;2;4;29782
4.704173;-74.0924235;3;4;29783
4.7041741;-74.0329686;2;4;29784
4.7041778;-74.040927;2;4;29785
4.7041809;-74.1215343;2;2;29786
4.7041823;-74.0919567;2;1;29787
4.7041837;-74.0358619;2;4;29788
4.7041841;-74.0539764;2;4;29789
4.7041844;-74.0248856;2;4;29790
4.7041857;-74.0751501;3;2;29791
4.7041886;-74.0446024;2;3;29792
4.7041895;-74.0544424;2;2;29793
4.7041897;-74.0928848;3;2;29794
4.7041938;-74.0421823;2;3;29795
4.7041964;-74.0351733;2;3;29796
4.7041977;-74.0937426;3;2;29797
4.704198;-74.0984198;3;2;29798
4.704198;-74.0390438;3;3;29799
4.7042035;-74.0233604;2;4;29800
4.7042047;-74.0932991;3;1;29801
4.7042051;-74.1230967;3;2;29802
4.7042083;-74.0941698;3;2;29803
4.7042097;-74.024612;2;4;29804
4.7042144;-74.1340217;4;4;29805
4.7042187;-74.0945872;3;2;29806
4.704219;-74.1253939;4;2;29807
4.70422;-74.025174;2;4;29808
4.7042214;-74.0418062;2;1;29809
4.7042283;-74.0546518;3;3;29810
4.70423;-74.0950428;3;2;29811
4.7042305;-74.0248175;3;4;29812
4.7042319;-74.0409277;2;4;29813
4.704232;-74.0408525;2;4;29814
4.7042334;-74.042613;2;3;29815
4.7042353;-74.1215027;2;1;29816
4.7042359;-74.0653096;2;3;29817
4.704238;-74.0399715;3;3;29818
4.7042381;-74.0246291;2;4;29819
4.7042385;-74.0353166;2;3;29820
4.7042433;-74.0426831;4;4;29821
4.7042502;-74.0255062;2;4;29822
4.7042503;-74.1096482;2;1;29823
4.7042508;-74.1282331;3;3;29824
4.7042516;-74.0247779;2;4;29825
4.7042532;-74.0265468;2;2;29826
4.7042536;-74.1034708;2;2;29827
4.7042543;-74.0622109;3;2;29828
4.7042576;-74.0958705;3;1;29829
4.7042583;-74.035838;2;4;29830
4.7042584;-74.024673;2;4;29831
4.7042612;-74.095459;3;4;29832
4.7042619;-74.0247302;2;4;29833
4.7042628;-74.0522734;3;2;29834
4.704265;-74.1274477;4;4;29835
4.7042666;-74.0546467;2;3;29836
4.7042669;-74.0962469;3;1;29837
4.7042677;-74.0315276;2;2;29838
4.7042687;-74.1152045;2;2;29839
4.7042721;-74.0428419;4;4;29840
4.7042739;-74.0386915;2;3;29841
4.7042772;-74.1360715;1;4;29842
4.7042785;-74.1300781;3;2;29843
4.7042801;-74.0258116;2;1;29844
4.7042831;-74.0213464;2;1;29845
4.7042845;-74.1147444;1;1;29846
4.7042863;-74.0539588;2;4;29847
4.704287;-74.1221349;3;1;29848
4.7042923;-74.0452101;2;3;29849
4.7042979;-74.1370751;1;4;29850
4.7042981;-74.0966831;3;1;29851
4.7042983;-74.0233404;2;4;29852
4.7043001;-74.0969924;3;2;29853
4.7043042;-74.0707046;2;3;29854
4.7043059;-74.0814788;2;4;29855
4.7043104;-74.0974365;3;2;29856
4.7043113;-74.0357808;2;4;29857
4.7043123;-74.0703771;2;2;29858
4.7043136;-74.0651596;2;3;29859
4.7043181;-74.0432895;2;4;29860
4.7043214;-74.0222771;3;1;29861
4.704327;-74.1370087;2;3;29862
4.7043272;-74.0456884;2;2;29863
4.7043294;-74.1243153;3;4;29864
4.70433;-74.1206908;1;1;29865
4.7043348;-74.0253927;2;4;29866
4.7043349;-74.1296897;1;1;29867
4.7043379;-74.1161074;2;2;29868
4.7043384;-74.1033838;4;3;29869
4.7043398;-74.109767;3;2;29870
4.7043408;-74.0252009;2;4;29871
4.7043411;-74.0383915;2;3;29872
4.7043421;-74.0356974;3;4;29873
4.704343;-74.0813139;2;3;29874
4.7043455;-74.0541463;2;2;29875
4.7043456;-74.1171828;4;4;29876
4.7043465;-74.1189029;1;1;29877
4.7043488;-74.1328227;3;4;29878
4.7043497;-74.1349392;3;2;29879
4.7043507;-74.0388526;2;3;29880
4.7043508;-74.0886723;3;2;29881
4.7043511;-74.088209;1;2;29882
4.7043524;-74.1256692;4;2;29883
4.7043544;-74.0760325;2;2;29884
4.7043548;-74.1235352;2;2;29885
4.7043573;-74.065265;2;3;29886
4.7043583;-74.1081689;3;2;29887
4.7043616;-74.0998487;2;3;29888
4.7043627;-74.1160952;2;2;29889
4.7043649;-74.0266355;2;2;29890
4.704366;-74.131697;3;4;29891
4.7043689;-74.1019867;3;2;29892
4.704369;-74.0285372;2;4;29893
4.7043691;-74.1371015;2;4;29894
4.7043697;-74.123579;3;4;29895
4.7043698;-74.0980046;2;1;29896
4.704371;-74.0696195;2;2;29897
4.704373;-74.0439319;2;4;29898
4.7043732;-74.1042653;2;4;29899
4.7043793;-74.1115584;2;4;29900
4.7043798;-74.0253364;2;4;29901
4.7043854;-74.0530735;3;2;29902
4.7043899;-74.0287283;2;4;29903
4.7043907;-74.1370511;2;4;29904
4.7043924;-74.1343271;3;2;29905
4.7043961;-74.1277447;4;1;29906
4.7043972;-74.0233122;2;4;29907
4.7043999;-74.1092027;2;4;29908
4.7044002;-74.1033594;2;2;29909
4.7044008;-74.0887749;3;2;29910
4.7044026;-74.0456714;3;3;29911
4.7044047;-74.0218843;2;2;29912
4.7044053;-74.0481204;3;2;29913
4.7044083;-74.1371046;2;4;29914
4.7044093;-74.1151329;2;2;29915
4.7044116;-74.0359627;3;3;29916
4.7044116;-74.0329656;2;4;29917
4.7044136;-74.0442989;3;4;29918
4.7044138;-74.0541346;3;2;29919
4.7044139;-74.1357968;2;2;29920
4.7044155;-74.0252786;2;4;29921
4.7044267;-74.1006988;1;2;29922
4.704427;-74.0564905;3;2;29923
4.7044281;-74.1171091;4;4;29924
4.7044284;-74.1213908;2;1;29925
4.704429;-74.0978743;1;1;29926
4.7044291;-74.0266784;2;2;29927
4.7044322;-74.0212546;2;1;29928
4.7044377;-74.116081;2;2;29929
4.7044383;-74.0252208;3;4;29930
4.7044394;-74.1223793;3;2;29931
4.7044396;-74.0704719;2;2;29932
4.7044432;-74.1033374;2;2;29933
4.7044456;-74.0445546;2;4;29934
4.7044472;-74.0393985;1;1;29935
4.704457;-74.0914221;2;1;29936
4.7044621;-74.1160689;2;2;29937
4.704468;-74.0359746;2;2;29938
4.7044692;-74.091297;2;1;29939
4.704476;-74.0999439;3;3;29940
4.7044771;-74.1123273;3;4;29941
4.7044805;-74.0267299;2;2;29942
4.7044815;-74.1259485;4;2;29943
4.7044855;-74.1213577;2;1;29944
4.7044896;-74.1037491;2;3;29945
4.7044898;-74.0218498;2;2;29946
4.7044901;-74.0448439;2;4;29947
4.7044922;-74.11509;2;2;29948
4.704493;-74.0227643;1;1;29949
4.7044952;-74.1114871;4;4;29950
4.7045028;-74.0232844;2;4;29951
4.7045039;-74.1370879;3;4;29952
4.7045047;-74.0238328;2;1;29953
4.704505;-74.1032908;2;2;29954
4.7045123;-74.0252198;2;4;29955
4.7045154;-74.0768998;3;2;29956
4.7045167;-74.1338379;3;4;29957
4.7045176;-74.0913041;3;2;29958
4.7045176;-74.0314751;4;2;29959
4.7045225;-74.0708802;2;4;29960
4.7045266;-74.0890124;3;2;29961
4.704527;-74.0318779;2;2;29962
4.7045275;-74.1063797;3;2;29963
4.7045289;-74.0450663;2;4;29964
4.7045295;-74.0997692;3;3;29965
4.7045323;-74.0220698;3;1;29966
4.7045328;-74.0320969;3;2;29967
4.7045405;-74.0212034;2;1;29968
4.7045419;-74.0488721;3;4;29969
4.7045448;-74.0921091;2;1;29970
4.7045504;-74.0364715;3;3;29971
4.7045513;-74.0461589;2;3;29972
4.7045526;-74.0489422;2;4;29973
4.7045548;-74.0706161;2;2;29974
4.7045555;-74.0604699;3;2;29975
4.7045555;-74.0375838;2;3;29976
4.7045577;-74.1280901;4;4;29977
4.704559;-74.1370473;2;4;29978
4.7045596;-74.0921414;2;1;29979
4.7045604;-74.1050492;2;1;29980
4.704564;-74.0645054;3;3;29981
4.7045645;-74.0428063;2;4;29982
4.7045647;-74.0257994;2;1;29983
4.7045658;-74.0490235;4;4;29984
4.7045687;-74.0905984;1;1;29985
4.704569;-74.1205245;1;1;29986
4.7045707;-74.0574323;3;2;29987
4.7045751;-74.0361154;2;1;29988
4.7045771;-74.0919804;2;1;29989
4.7045774;-74.0360711;2;1;29990
4.7045801;-74.091187;2;2;29991
4.7045815;-74.0252141;2;4;29992
4.7045818;-74.1315031;3;4;29993
4.7045869;-74.110823;2;1;29994
4.7045938;-74.106451;3;2;29995
4.7045952;-74.0453576;2;4;29996
4.7045961;-74.054586;2;3;29997
4.7045964;-74.0218533;3;2;29998
4.7045975;-74.0218978;2;2;29999
4.7045978;-74.124129;2;4;30000
4.7045984;-74.0232667;2;4;30001
4.704599;-74.0360406;2;1;30002
4.7046031;-74.0219489;2;2;30003
4.7046035;-74.0718297;3;2;30004
4.704605;-74.0364727;2;2;30005
4.7046101;-74.073571;3;2;30006
4.7046106;-74.1303261;2;2;30007
4.7046115;-74.124164;2;4;30008
4.704612;-74.132623;4;4;30009
4.7046121;-74.1262306;4;2;30010
4.7046147;-74.1085133;3;2;30011
4.7046149;-74.0220023;3;2;30012
4.704616;-74.0373775;2;3;30013
4.7046203;-74.0577649;2;2;30014
4.7046228;-74.0217242;2;1;30015
4.704623;-74.1241912;3;4;30016
4.7046257;-74.1040779;2;3;30017
4.704627;-74.0707151;3;3;30018
4.7046271;-74.0211849;2;1;30019
4.7046272;-74.0367786;2;3;30020
4.7046333;-74.0220715;2;2;30021
4.7046385;-74.1050585;2;1;30022
4.7046388;-74.0372847;2;3;30023
4.7046391;-74.036392;2;1;30024
4.704641;-74.1095446;3;2;30025
4.7046417;-74.117529;3;4;30026
4.7046423;-74.1369425;2;4;30027
4.7046438;-74.0886564;1;1;30028
4.7046468;-74.1347545;3;2;30029
4.7046468;-74.0892447;3;2;30030
4.7046473;-74.0626708;2;2;30031
4.7046476;-74.0928685;3;2;30032
4.704648;-74.0369121;2;3;30033
4.7046484;-74.0269337;3;2;30034
4.7046486;-74.0371833;2;3;30035
4.7046497;-74.0455586;2;4;30036
4.7046499;-74.0751256;3;1;30037
4.7046503;-74.0370679;2;3;30038
4.7046506;-74.0360088;3;2;30039
4.7046508;-74.1192133;1;1;30040
4.704654;-74.0626466;2;2;30041
4.7046551;-74.062712;2;2;30042
4.7046553;-74.0364309;2;1;30043
4.7046564;-74.0988506;2;2;30044
4.7046579;-74.0932851;3;2;30045
4.7046595;-74.1314353;2;4;30046
4.7046597;-74.112658;3;2;30047
4.7046667;-74.0610646;3;1;30048
4.7046669;-74.0580493;2;2;30049
4.704667;-74.0540912;2;2;30050
4.7046687;-74.1240934;2;4;30051
4.7046688;-74.0937253;3;2;30052
4.7046698;-74.0251923;2;1;30053
4.7046699;-74.0909388;2;1;30054
4.7046714;-74.0626279;2;2;30055
4.7046723;-74.1212501;2;1;30056
4.7046751;-74.1154069;1;1;30057
4.7046786;-74.0924139;3;4;30058
4.7046796;-74.0941595;3;2;30059
4.7046814;-74.0580307;2;2;30060
4.7046868;-74.1222292;3;2;30061
4.7046876;-74.0364767;3;2;30062
4.7046889;-74.0287119;3;4;30063
4.7046949;-74.0222334;2;2;30064
4.7046984;-74.0945752;3;2;30065
4.7046988;-74.049806;3;4;30066
4.7046989;-74.1296959;1;1;30067
4.7046991;-74.0816009;2;4;30068
4.7047002;-74.0893469;1;1;30069
4.7047017;-74.0969912;2;2;30070
4.704702;-74.1094996;2;1;30071
4.7047033;-74.0466574;3;3;30072
4.7047035;-74.1341354;3;1;30073
4.7047035;-74.023755;3;2;30074
4.704704;-74.0225594;1;1;30075
4.7047042;-74.025767;2;1;30076
4.704706;-74.0232623;2;4;30077
4.7047077;-74.0457561;3;4;30078
4.7047091;-74.027745;3;2;30079
4.7047096;-74.0950309;3;2;30080
4.70471;-74.0909438;3;2;30081
4.7047132;-74.0215407;2;1;30082
4.7047199;-74.0954446;3;2;30083
4.7047209;-74.0974145;2;2;30084
4.7047215;-74.0241753;1;2;30085
4.7047222;-74.0958568;3;2;30086
4.7047261;-74.0996069;2;3;30087
4.7047275;-74.1297576;3;2;30088
4.7047275;-74.0240659;2;2;30089
4.7047299;-74.1052688;2;2;30090
4.7047304;-74.1212162;2;1;30091
4.7047314;-74.0962398;3;1;30092
4.7047321;-74.0650672;2;3;30093
4.7047333;-74.0989251;3;2;30094
4.7047335;-74.0543477;2;2;30095
4.7047352;-74.0293761;4;2;30096
4.7047399;-74.0211816;2;1;30097
4.7047402;-74.1050706;3;4;30098
4.7047417;-74.1265015;4;1;30099
4.7047426;-74.0966774;3;2;30100
4.7047453;-74.1066139;3;2;30101
4.7047471;-74.1168371;3;4;30102
4.7047474;-74.0968337;2;2;30103
4.7047523;-74.096991;3;2;30104
4.7047558;-74.1284306;3;2;30105
4.7047574;-74.1244749;3;4;30106
4.7047589;-74.0616552;2;1;30107
4.7047601;-74.0285135;3;4;30108
4.7047604;-74.0251659;2;1;30109
4.7047623;-74.121265;2;1;30110
4.7047637;-74.0468662;2;3;30111
4.7047647;-74.1225669;2;2;30112
4.7047686;-74.0888975;1;2;30113
4.7047739;-74.0586352;2;3;30114
4.7047756;-74.1211899;2;1;30115
4.7047795;-74.0300146;4;2;30116
4.7047802;-74.0908363;2;2;30117
4.704789;-74.0238754;2;2;30118
4.704791;-74.1304837;1;4;30119
4.7047912;-74.1153424;2;1;30120
4.7047936;-74.0238497;3;2;30121
4.7047953;-74.0984184;2;1;30122
4.7048002;-74.1336656;3;4;30123
4.704801;-74.0212131;2;1;30124
4.7048021;-74.1052066;3;4;30125
4.7048077;-74.0213921;2;1;30126
4.7048079;-74.0468679;2;4;30127
4.7048085;-74.0735677;3;1;30128
4.7048114;-74.0906795;2;1;30129
4.7048122;-74.075117;3;1;30130
4.7048188;-74.0237099;3;2;30131
4.70482;-74.0505941;4;4;30132
4.704821;-74.101013;1;1;30133
4.7048218;-74.1240113;2;4;30134
4.7048249;-74.0426332;2;4;30135
4.7048258;-74.1067989;2;1;30136
4.7048289;-74.0644604;1;3;30137
4.7048301;-74.1157666;2;2;30138
4.7048312;-74.0633116;3;2;30139
4.7048329;-74.0651648;2;3;30140
4.704833;-74.1203719;1;2;30141
4.7048374;-74.1038864;2;2;30142
4.7048375;-74.0212588;2;1;30143
4.7048382;-74.1129812;3;2;30144
4.7048392;-74.0213207;2;1;30145
4.7048395;-74.0916415;2;1;30146
4.7048405;-74.0307277;4;2;30147
4.7048435;-74.1221342;3;2;30148
4.704845;-74.0468937;2;4;30149
4.7048455;-74.0814932;2;3;30150
4.7048457;-74.1350587;4;2;30151
4.7048498;-74.1014686;3;2;30152
4.7048545;-74.1232261;1;1;30153
4.7048554;-74.1121204;3;4;30154
4.7048567;-74.0984765;2;1;30155
4.7048599;-74.0462426;2;4;30156
4.704861;-74.0621786;3;2;30157
4.7048613;-74.0251061;2;1;30158
4.7048649;-74.1227553;3;2;30159
4.704866;-74.0900824;3;2;30160
4.7048694;-74.0906997;3;2;30161
4.7048698;-74.0769015;3;2;30162
4.7048705;-74.0902502;2;2;30163
4.7048717;-74.1112229;2;4;30164
4.7048734;-74.1267833;4;1;30165
4.7048737;-74.0232794;2;4;30166
4.7048746;-74.0592029;2;1;30167
4.7048782;-74.0471091;2;4;30168
4.70488;-74.0781605;2;2;30169
4.7048806;-74.1067593;3;2;30170
4.7048829;-74.0470384;2;4;30171
4.7048832;-74.1247518;3;4;30172
4.7048835;-74.0223702;2;1;30173
4.704886;-74.0669243;1;1;30174
4.7048865;-74.1324148;3;4;30175
4.704888;-74.0314706;3;2;30176
4.704889;-74.0469107;2;4;30177
4.7048924;-74.0225247;3;2;30178
4.7048972;-74.032105;3;2;30179
4.7048988;-74.0891202;1;2;30180
4.7049003;-74.0782015;2;2;30181
4.7049012;-74.091552;2;1;30182
4.7049073;-74.0546709;2;2;30183
4.7049084;-74.0510924;2;4;30184
4.7049086;-74.0250608;2;1;30185
4.7049093;-74.0625742;2;2;30186
4.7049114;-74.0546051;2;2;30187
4.7049132;-74.1287179;3;2;30188
4.7049158;-74.0969905;2;1;30189
4.7049159;-74.0464156;3;4;30190
4.7049171;-74.0327415;3;4;30191
4.7049177;-74.1178528;3;4;30192
4.7049187;-74.0985352;2;1;30193
4.7049194;-74.1240184;3;4;30194
4.7049196;-74.1345232;2;1;30195
4.7049262;-74.0469852;2;4;30196
4.7049271;-74.047287;2;3;30197
4.704928;-74.0625648;2;2;30198
4.7049296;-74.0222251;2;1;30199
4.7049299;-74.0465481;2;4;30200
4.704931;-74.1220811;3;2;30201
4.7049316;-74.0545658;2;2;30202
4.7049318;-74.1364924;2;4;30203
4.7049336;-74.0782316;2;2;30204
4.7049338;-74.1210977;3;2;30205
4.7049344;-74.0235258;2;4;30206
4.704935;-74.0974094;2;2;30207
4.7049352;-74.023407;2;2;30208
4.7049373;-74.0625467;2;2;30209
4.704939;-74.0673844;2;1;30210
4.7049397;-74.0427789;2;4;30211
4.7049421;-74.0232964;3;4;30212
4.7049438;-74.1156918;2;2;30213
4.7049438;-74.0969904;2;1;30214
4.7049466;-74.1105731;3;1;30215
4.7049467;-74.1197945;1;2;30216
4.7049483;-74.0474599;3;3;30217
4.704949;-74.0236618;3;4;30218
4.7049508;-74.0709439;2;4;30219
4.7049529;-74.1301138;4;2;30220
4.7049531;-74.046883;2;4;30221
4.7049531;-74.0231872;2;2;30222
4.7049536;-74.0250038;2;1;30223
4.704958;-74.1311291;2;4;30224
4.7049695;-74.0782462;2;2;30225
4.7049698;-74.0597983;2;1;30226
4.7049726;-74.0545197;3;3;30227
4.7049737;-74.0469697;2;4;30228
4.7049744;-74.0563943;3;2;30229
4.704976;-74.1019531;3;2;30230
4.7049764;-74.0226609;2;2;30231
4.7049803;-74.0237966;2;4;30232
4.7049858;-74.0900309;2;2;30233
4.7049888;-74.1288381;2;1;30234
4.7049898;-74.0467691;2;4;30235
4.7049915;-74.046827;2;4;30236
4.7049921;-74.1364288;4;4;30237
4.7049921;-74.121064;3;2;30238
4.704996;-74.0551921;3;2;30239
4.7049969;-74.0914196;2;1;30240
4.7049993;-74.0597969;2;1;30241
4.7050006;-74.0229723;2;2;30242
4.7050009;-74.133938;3;2;30243
4.7050009;-74.0707273;2;3;30244
4.7050028;-74.0995299;3;3;30245
4.7050055;-74.0227369;2;2;30246
4.7050078;-74.1250258;4;4;30247
4.70501;-74.063879;3;1;30248
4.7050144;-74.0228413;2;2;30249
4.7050149;-74.068044;3;2;30250
4.7050156;-74.0239274;2;4;30251
4.7050188;-74.1224002;3;2;30252
4.7050195;-74.0986078;3;1;30253
4.7050227;-74.1270938;4;1;30254
4.7050249;-74.0248636;2;1;30255
4.7050257;-74.0221893;2;1;30256
4.7050271;-74.0469852;2;4;30257
4.7050297;-74.068172;3;2;30258
4.7050312;-74.0545093;2;3;30259
4.7050313;-74.0904211;2;2;30260
4.7050399;-74.1353912;3;2;30261
4.7050432;-74.099185;2;1;30262
4.7050533;-74.0480233;2;2;30263
4.7050559;-74.1050488;3;3;30264
4.705059;-74.0928539;3;2;30265
4.7050593;-74.1165758;3;4;30266
4.7050594;-74.1364296;2;4;30267
4.7050615;-74.1231295;1;2;30268
4.7050631;-74.1243258;3;1;30269
4.7050631;-74.0470106;2;4;30270
4.7050648;-74.1133918;3;2;30271
4.7050724;-74.093275;3;2;30272
4.7050724;-74.0540223;2;2;30273
4.7050802;-74.1297717;1;2;30274
4.7050849;-74.0247449;2;1;30275
4.7050852;-74.0314682;2;2;30276
4.7050863;-74.0937097;3;1;30277
4.7050906;-74.1027249;3;2;30278
4.7050908;-74.0286812;2;4;30279
4.7050943;-74.0242107;2;4;30280
4.7050973;-74.0969899;2;1;30281
4.7051003;-74.0941503;3;2;30282
4.705106;-74.0604079;2;2;30283
4.7051074;-74.0974052;2;2;30284
4.7051099;-74.1160199;2;2;30285
4.705112;-74.0480137;3;3;30286
4.7051124;-74.1070991;2;1;30287
4.7051135;-74.0945649;3;2;30288
4.7051166;-74.1334732;4;4;30289
4.705121;-74.09124;3;1;30290
4.7051219;-74.1348863;3;4;30291
4.7051222;-74.0573435;3;2;30292
4.7051224;-74.1361276;3;4;30293
4.7051227;-74.099251;2;1;30294
4.7051229;-74.1238087;2;1;30295
4.7051229;-74.1126018;3;4;30296
4.7051259;-74.0649875;2;3;30297
4.7051277;-74.0950123;3;2;30298
4.7051332;-74.0222522;2;1;30299
4.7051333;-74.1049722;2;2;30300
4.70514;-74.0471555;3;4;30301
4.7051411;-74.0954314;3;2;30302
4.7051419;-74.1253095;4;4;30303
4.7051442;-74.123855;3;4;30304
4.7051462;-74.1081327;2;1;30305
4.7051472;-74.044252;2;2;30306
4.7051485;-74.1309975;4;4;30307
4.7051487;-74.1110305;2;4;30308
4.7051494;-74.0538097;2;4;30309
4.7051497;-74.136465;2;4;30310
4.7051497;-74.0542795;2;2;30311
4.7051505;-74.0615826;2;1;30312
4.7051543;-74.095859;3;2;30313
4.7051589;-74.1135621;2;2;30314
4.7051592;-74.1322111;3;4;30315
4.7051642;-74.099289;3;3;30316
4.7051667;-74.096234;3;1;30317
4.7051675;-74.1273995;4;1;30318
4.7051688;-74.1070594;3;2;30319
4.7051699;-74.0551696;2;2;30320
4.705172;-74.1209576;3;4;30321
4.7051752;-74.1062314;2;2;30322
4.705178;-74.0965121;2;1;30323
4.7051788;-74.1219307;3;2;30324
4.7051833;-74.096642;3;2;30325
4.7051834;-74.0246061;4;4;30326
4.7051843;-74.0966976;2;1;30327
4.7051864;-74.096814;2;1;30328
4.7051866;-74.0644962;2;1;30329
4.7051895;-74.1102852;2;1;30330
4.7051896;-74.0969896;3;2;30331
4.7051933;-74.1245935;3;2;30332
4.7051954;-74.0886642;1;1;30333
4.7051977;-74.129939;4;2;30334
4.7051991;-74.134329;2;4;30335
4.7052025;-74.0473665;2;4;30336
4.705203;-74.1181751;3;4;30337
4.7052039;-74.0974029;3;2;30338
4.7052061;-74.0975854;2;1;30339
4.7052072;-74.0707464;3;3;30340
4.7052078;-74.0977254;2;1;30341
4.7052088;-74.0487669;2;3;30342
4.7052091;-74.0314667;4;2;30343
4.7052095;-74.0978635;2;1;30344
4.7052098;-74.1322829;2;1;30345
4.705212;-74.0248268;2;4;30346
4.7052143;-74.0910973;2;1;30347
4.7052151;-74.0697821;4;2;30348
4.7052194;-74.0223069;2;1;30349
4.7052238;-74.0897918;2;2;30350
4.7052271;-74.0579346;2;1;30351
4.7052294;-74.0529532;3;2;30352
4.7052347;-74.0529906;2;2;30353
4.7052385;-74.1356884;3;4;30354
4.7052391;-74.0735605;3;1;30355
4.7052391;-74.0320943;3;2;30356
4.70524;-74.0718208;3;2;30357
4.705241;-74.0707135;2;2;30358
4.7052441;-74.0251218;2;4;30359
4.7052477;-74.1103638;3;1;30360
4.70525;-74.1062037;3;4;30361
4.7052565;-74.0533357;2;2;30362
4.7052568;-74.024546;2;1;30363
4.7052569;-74.10909;3;1;30364
4.7052609;-74.1195799;3;2;30365
4.7052646;-74.0531995;2;2;30366
4.7052646;-74.0475903;2;4;30367
4.7052651;-74.0706709;2;2;30368
4.7052672;-74.091327;2;1;30369
4.7052695;-74.0969893;2;2;30370
4.7052699;-74.0487535;2;3;30371
4.7052713;-74.125587;4;4;30372
4.7052713;-74.1137658;3;2;30373
4.7052715;-74.1228287;1;1;30374
4.7052842;-74.0973988;2;2;30375
4.705285;-74.0705859;2;2;30376
4.7052851;-74.1129087;2;4;30377
4.7052895;-74.1337628;3;4;30378
4.7052909;-74.0751189;3;2;30379
4.7052972;-74.0224281;2;1;30380
4.7052986;-74.0997879;2;1;30381
4.7053001;-74.0704537;3;2;30382
4.7053092;-74.0909523;2;1;30383
4.7053142;-74.1222293;2;1;30384
4.7053142;-74.0769075;3;1;30385
4.7053142;-74.0257397;3;4;30386
4.7053144;-74.0488913;2;3;30387
4.7053164;-74.0361442;2;2;30388
4.7053174;-74.1208724;3;4;30389
4.7053221;-74.1248794;3;2;30390
4.705325;-74.1277292;4;4;30391
4.7053255;-74.0487338;4;3;30392
4.7053256;-74.0966409;2;2;30393
4.7053308;-74.0259182;2;4;30394
4.705332;-74.053778;3;3;30395
4.705332;-74.0427443;2;4;30396
4.7053337;-74.0973963;2;2;30397
4.7053352;-74.1183278;3;4;30398
4.7053358;-74.0544556;2;3;30399
4.7053446;-74.0706072;2;1;30400
4.7053448;-74.1029884;3;2;30401
4.7053478;-74.0883235;1;1;30402
4.7053496;-74.1085197;3;4;30403
4.7053509;-74.0488147;2;3;30404
4.7053534;-74.0615651;3;1;30405
4.7053559;-74.0585277;2;3;30406
4.705361;-74.071026;2;4;30407
4.7053712;-74.0706875;2;1;30408
4.7053716;-74.1351798;3;4;30409
4.7053717;-74.0488811;4;3;30410
4.7053798;-74.0244655;2;1;30411
4.705381;-74.0603568;2;2;30412
4.7053826;-74.1163071;3;4;30413
4.7053857;-74.1084937;2;4;30414
4.7053877;-74.09911;2;3;30415
4.7053884;-74.026856;3;4;30416
4.7053898;-74.0908354;1;1;30417
4.7053905;-74.09924;2;3;30418
4.705391;-74.0427372;2;4;30419
4.7053958;-74.0707327;2;1;30420
4.7053972;-74.13472;3;4;30421
4.7053982;-74.1258517;4;4;30422
4.7053999;-74.0969889;2;2;30423
4.7054036;-74.0818402;2;4;30424
4.7054056;-74.0973926;2;2;30425
4.7054076;-74.1332963;4;4;30426
4.705408;-74.1320253;3;4;30427
4.7054122;-74.1182623;4;4;30428
4.7054159;-74.1308189;3;4;30429
4.70542;-74.0537627;2;3;30430
4.7054239;-74.121782;3;4;30431
4.7054299;-74.0273342;3;4;30432
4.7054327;-74.1131971;2;4;30433
4.7054328;-74.1297347;1;1;30434
4.7054346;-74.0621616;4;2;30435
4.7054384;-74.0542266;2;2;30436
4.7054397;-74.1186057;2;1;30437
4.7054431;-74.07512;3;2;30438
4.7054431;-74.0707876;3;3;30439
4.7054448;-74.1052986;1;1;30440
4.705447;-74.0427243;2;4;30441
4.705449;-74.11985;1;1;30442
4.7054511;-74.09664;2;2;30443
4.7054512;-74.0735569;3;2;30444
4.7054529;-74.0276778;3;4;30445
4.7054606;-74.0710467;2;4;30446
4.7054653;-74.0226845;2;1;30447
4.7054658;-74.114118;3;2;30448
4.7054671;-74.065039;2;3;30449
4.7054715;-74.0551305;3;2;30450
4.7054737;-74.1059376;3;3;30451
4.7054739;-74.0973892;2;2;30452
4.7054742;-74.0895413;3;2;30453
4.7054756;-74.053753;3;3;30454
4.7054779;-74.0914103;2;1;30455
4.7054796;-74.0609338;2;1;30456
4.7054798;-74.099946;1;1;30457
4.7054825;-74.1280649;4;1;30458
4.7054828;-74.1347864;3;4;30459
4.7054857;-74.0817115;2;3;30460
4.7054892;-74.1073928;3;2;30461
